pdf_hash;body_id;azm_deg;azm_src;dip_deg;dip_src;ddr_deg;ddr_src;stl_m;stl_src;twd_m;twd_src;dwd_m;dwd_src;plg_deg;plg_src;pdr_deg;pdr_src;ore_shape;target_name;target_role;evidence_pages
A4E81B5B;1;;;;;;;700.0;exact;300.0;exact;400.0;bounded;;;;;TAB;Camino Rojo;MAIN;82
A513A308;1;90.0;exact;;;;;300.0;exact;10.0;exact;80.0;bounded;;;;;TAB;McIntyre Brook showing;MAIN;29
A513A308;2;;;;;;;;;2.0;exact;;;;;;;N/A;McIntyre Brook showing;MAIN;29
A513A308;3;;;;;;;;;20.0;exact;;;;;;;N/A;McIntyre Brook showing;MAIN;29
A513A308;4;;;;;;;;;1.0;exact;;;;;;;N/A;McIntyre Brook showing;MAIN;29
A513A308;5;;;;;;;;;16.0;exact;;;;;;;N/A;McIntyre Brook showing;MAIN;29
A51E4747;1;;redundant_with_ddr;35.0;range_mean;45.0;from_dip_cardinal;;;34.3;range_mean;;;;;;;TAB;Copperstone;MAIN;120
A51E4747;2;;;;;;;9.1;bounded|approx_magnitude|bounded;9.1;approx_magnitude;;;;;;;LEN;Copperstone;MAIN;122
A51E4747;3;;;;;;;;;2.3;bounded|range_mean;;;;;;;MNT;Copperstone;MAIN;121
A54F5C7E;1;;;;;;;;;;;300.0;bounded;;;;;N/A;La Paila;MAIN;45
A59AD199;1;;;;;;;;;0.6;range_mean;200.0;bounded;;;;;TAB;Totoral Veins;MAIN;60
A59AD199;2;;;77.5;range_mean;90.0;from_dip_cardinal;1800.0;exact;3.5;range_mean;;;;;;;TAB;Totoral Veins;MAIN;60
A59AD199;3;;;;;;;2200.0;bounded;3.5;range_mean;;;;;;;TAB;Totoral Veins;MAIN;60|61
A5DD9BE2;1;;;;;;;;;10.0;bounded;;;;;;;TAB;Siwash North Zone;MAIN;57
A5DD9BE2;2;;;;;;;;;;;;;45.0;exact;240.0;exact;IRR;Siwash North Zone;MAIN;58
A5DD9BE2;3;;;;;;;;;;;;;60.0;exact;140.0;exact;IRR;Siwash North Zone;MAIN;58
A64BAD14;1;;;;;;;;;;;;;;;;;TAB;Wildcat Project;MAIN;53|57
A64BAD14;2;;;;;;;;;;;;;;;;;MNT;Wildcat Project;MAIN;57
A5829B76;1;;;;;;;1800.0;from_2d_footprint;1500.0;from_2d_footprint;;;;;;;MNT;El Castillo;MAIN;73
A5829B76;2;;;;;;;;;90.0;range_mean;;;;;;;MNT;El Castillo;MAIN;68
A5829B76;3;;;;;;;;;25.0;exact;;;;;;;MNT;El Castillo;MAIN;68
A6702E62;1;;;;;;;2500.0;bounded;300.0;range_mean;;;;;;;N/A;Golden Gate Hill;MAIN;57
A6702E62;2;;;;;;;500.0;bounded;250.0;exact;;;;;;;N/A;Golden Gate Hill;MAIN;57
A6702E62;3;;;;;;;122.0;exact;3.1;range_mean;;;;;;;TAB;Golden Gate Hill;MAIN;58
A6B57B4F;1;;;32.5;range_mean;90.0;from_dip_cardinal;2200.0;exact;;;200.0;bounded;;;;;TAB;Romero;MAIN;57|64|66
A653F562;1;;redundant_with_ddr;75.0;exact;270.0;from_dip_cardinal;213.4;exact;3.2;range_mean;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A653F562;2;;redundant_with_ddr;75.0;exact;270.0;from_dip_cardinal;213.4;exact;21.3;bounded;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A653F562;3;350.0;exact;;;;;;;3.7;bounded;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A653F562;4;345.0;exact;;;;;;;3.7;bounded;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A653F562;5;335.0;range_mean;;;;;792.5;bounded;2.7;range_mean;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A653F562;6;335.0;range_mean;;;;;792.5;bounded;15.2;bounded;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A653F562;7;;;77.5;range_mean;270.0;from_dip_cardinal;;;1.5;range_mean;;;;;;;TAB;Adelaide-Crown Vein System;MAIN;61
A6A6B7B5;1;;;;;;;475.0;exact;300.0;exact;;;;;;;SWK;Bayan Khundii;MAIN;37
A6A6B7B5;2;;;45.0;exact;225.0;from_dip_cardinal;;;76.5;range_mean;;;;;;;TAB;Bayan Khundii;MAIN;34|37
A6FE5B24;1;;;;;;;2500.0;bounded;900.0;bounded;;;;;;;IRR;Voskedzor;MAIN;69
A6FE5B24;2;;;;;;;225.0;range_mean;0.3;exact;;;;;;;TAB;Voskedzor;MAIN;69
A6FE5B24;3;70.0;range_mean;;;;;;;;;;;;;;;N/A;Voskedzor;MAIN;145
A6FE5B24;4;;;80.0;range_mean;135.0;from_dip_cardinal;;;;;;;;;;;N/A;Voskedzor;MAIN;145
A6CBE6AE;1;;;82.5;range_mean;0.0;from_dip_cardinal;526.2;bounded|range_mean;175.0;range_mean;;;;;;;TAB;Kerr-Addison;MAIN;63|69
A6CBE6AE;2;;;;;;;495.7;bounded|range_mean;135.0;bounded|range_mean;1706.9;exact;;;;;N/A;Kerr-Addison;MAIN;70
A6CBE6AE;3;;;;;;;55.0;bounded|range_mean;5.5;range_mean;500.0;range_mean;;;;;N/A;Kerr-Addison;MAIN;70
A77095D4;1;;;;;;;500.0;exact;;;;;;;;;LEN;Carachapampa;MAIN;56|60
A77095D4;2;;;;;;;;;;;;;;;;;TAB;Carachapampa;MAIN;56
A77D109C;1;;;;;;;1500.0;exact;800.0;exact;400.0;exact;;;;;SWK;San Agustin;MAIN;52
A783E0D5;1;;;;;;;120.0;range_mean;75.0;range_mean;390.0;bounded;;;;;IRR;Chelopech;MAIN;51
A783E0D5;2;;;;;;;;;;;;;;;;;LEN;Chelopech;MAIN;51
A783E0D5;3;;;;;;;;;;;;;;;;;TUB;Chelopech;MAIN;51
A783E0D5;4;;;;;;;50.0;exact;30.0;exact;40.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;5;;;;;;;50.0;exact;25.0;exact;130.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;6;;;;;;;100.0;exact;60.0;exact;130.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;7;;;;;;;170.0;exact;130.0;exact;130.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;8;;;;;;;50.0;exact;20.0;exact;40.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;9;;;;;;;150.0;exact;70.0;exact;200.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;10;;;;;;;60.0;exact;12.5;range_mean;100.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;11;;;;;;;40.0;exact;12.5;range_mean;80.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;12;;;;;;;90.0;exact;10.0;range_mean;200.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;13;;;;;;;170.0;exact;35.0;range_mean;370.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;14;;;;;;;210.0;exact;130.0;exact;390.0;exact;;;;;N/A;Chelopech;MAIN;52
A783E0D5;15;;;;;;;80.0;exact;60.0;exact;70.0;exact;;;;;N/A;Chelopech;MAIN;52
A7D133F3;1;;;;;;;1000.0;bounded;0.9;range_mean;;;;;;;TAB;Iron Lake Deformation Zone;MAIN;37
A7D133F3;2;82.5;range_mean;;;;;;;;;;;;;;;N/A;Iron Lake Deformation Zone;MAIN;38
A7D133F3;3;;;;;;;;;0.5;exact;;;;;;;N/A;Iron Lake Deformation Zone;MAIN;43
A7D133F3;4;;;;;;;;;1.0;exact;;;;;;;N/A;Iron Lake Deformation Zone;MAIN;43
A7E535AC;1;;;55.0;exact;0.0;from_dip_cardinal;2700.0;exact;17.5;range_mean;845.0;exact;;;;;TAB;Wasamac deposit;MAIN;102
A7E535AC;2;;;;;;;;;25.0;bounded|from_metric_paren;;;;;;;N/A;Wasamac deposit;MAIN;103
A7E535AC;3;;;;;;;750.0;exact;5.0;exact;;;;;;;N/A;Wasamac deposit;MAIN;106
A7EE216B;1;;redundant_with_ddr;57.5;range_mean;225.0;from_dip_cardinal;600.0;bounded;34.0;range_mean;550.0;exact;;;;;TAB;Rosario Vein;MAIN;36|40
A8069F64;1;;redundant_with_ddr;60.0;exact;90.0;from_dip_cardinal;;;50.5;range_mean;;;;;;;TAB;Batman Deposit;MAIN;79
A83A8580;1;;;;;;;;;;;250.0;exact;;;;;SWK;Primavera;MAIN;37
A83A8580;2;;redundant_with_ddr;65.0;range_mean;315.0;from_dip_cardinal;;;;;;;;;;;SWK;Primavera;MAIN;37
A83A8580;3;;redundant_with_ddr;65.0;range_mean;225.0;from_dip_cardinal;;;;;;;;;;;SWK;Primavera;MAIN;37
A83B7DFF;1;;;;;;;914.4;approx_magnitude;23.0;bounded;914.4;approx_magnitude;;;;;TAB;DeLamar;MAIN;48
A83B7DFF;2;;;;;;;;;6.0;exact;;;;;;;TAB;DeLamar;MAIN;48
A83B7DFF;3;;;55.5;range_mean;270.0;from_dip_cardinal;;;;;;;;;;;TAB;DeLamar;MAIN;50
A83B7DFF;4;;;35.0;exact;225.0;from_dip_cardinal;;;3.8;range_mean;;;;;;;TAB;DeLamar;MAIN;50|51
A83B7DFF;5;;;72.5;range_mean;;;;;;;;;;;;;TAB;DeLamar;MAIN;50
A83B7DFF;6;;;72.5;range_mean;270.0;from_dip_cardinal;;;91.4;exact;;;;;;;TAB;DeLamar;MAIN;50
A83B7DFF;7;;;;;;;396.2;exact;91.4;bounded;;;;;;;TAB;DeLamar;MAIN;50
A83B7DFF;8;;;;;;;;;;;;;25.0;range_mean;;;IRR;DeLamar;MAIN;50
A83B7DFF;9;;;40.0;exact;90.0;from_dip_cardinal;;;58.5;range_mean;;;9.5;exact;135.0;from_cardinal;IRR;DeLamar;MAIN;51
A83B7DFF;10;;;;;;;;;;;;;12.5;range_mean;135.0;from_cardinal;IRR;DeLamar;MAIN;51
A8651DF0;1;;redundant_with_ddr;60.0;range_mean;315.0;from_dip_cardinal;;;;;;;;;;;TAB;Eastern Borosi Project;MAIN;38
A8651DF0;2;360.0;range_mean;80.0;exact;;;;;;;;;;;;;TAB;Eastern Borosi Project;MAIN;38
A8651DF0;3;233.0;exact;60.0;exact;;;;;;;;;;;;;TAB;Riscos de Oro;MAIN;38
A8651DF0;4;;;;;;;;;0.6;range_mean;;;;;;;TAB;Eastern Borosi Project;MAIN;41
A85D4789;1;;;;;;;;;3.3;range_mean;;;;;;;TAB;Cove;MAIN;54
A85D4789;2;;;;;;;;;15.0;bounded;;;;;;;TAB;Cove;MAIN;54
A85D4789;3;;;;;;;;;;;;;;;;;TAB;Cove;MAIN;54
A8DCC2A2;1;;redundant_with_ddr;75.0;exact;220.0;exact;200.0;bounded;4.4;range_mean;;;;;;;TAB;Independence;MAIN;44
A8DCC2A2;2;;redundant_with_ddr;86.0;exact;233.0;exact;;;6.0;exact;;;;;;;TAB;Independence;MAIN;47
A8DCC2A2;3;;;;;40.0;exact;;;4.0;exact;;;;;;;TAB;Independence;MAIN;47
A8DCC2A2;4;;;;;;;;;1.5;range_mean;;;;;;;TAB;Independence;MAIN;47
A926ADC2;1;;;;;;;400.0;from_2d_footprint;400.0;from_2d_footprint;;;;;;;TAB;Lajitas;MAIN;22
A926ADC2;2;;;;;;;275.0;range_mean;75.0;range_mean;;;;;;;TAB;Lajitas;MAIN;22
A926ADC2;3;;;70.0;exact;90.0;from_dip_cardinal;;;;;;;;;;;TAB;Lajitas;MAIN;21
A926ADC2;4;;;85.0;exact;270.0;from_dip_cardinal;;;;;;;;;;;TAB;Lajitas;MAIN;21
A926ADC2;5;;;;;;;100.0;exact;25.0;exact;;;;;;;N/A;Lajitas;MAIN;22
A8F8F5C2;1;;;;;;;;;37.0;exact;800.0;bounded;;;;;LEN;Windfall Lake;MAIN;39
A8F8F5C2;2;55.0;range_mean;57.5;range_mean;;;;;;;800.0;bounded;;;;;N/A;Windfall Lake;MAIN;5|37
A93AD1DB;1;;;;;;;950.0;range_mean;;;;;;;;;TAB;Kavursuki;MAIN;25
A93AD1DB;2;;;;;;;1000.0;exact;50.0;bounded;;;;;;;TAB;Kavursuki;MAIN;29
A93AD1DB;3;;;;;;;;;;;50.0;exact;;;;;N/A;Kavursuki;MAIN;26
A93AD1DB;4;;;;;;;;;;;;;;;180.0;from_cardinal;IRR;Kavursuki;MAIN;26
A95A5CB5;1;;;;;;;400.0;exact;125.0;exact;;;;;;;N/A;Altan Nar;MAIN;20
A941E622;1;;;;;;;1000.0;exact;250.0;exact;250.0;exact;;;;;SWK;El Creston;MAIN;81
A941E622;2;;;75.0;exact;0.0;from_dip_cardinal;;;;;;;;;;;TAB;El Creston;MAIN;81
A941BEA4;1;;redundant_with_ddr;60.0;range_mean;315.0;from_dip_cardinal;1300.0;exact;100.0;bounded;;;;;;;LEN;Troilus;MAIN;95
A941BEA4;2;;;;;;;;;40.0;bounded;;;;;;;TAB;Troilus;MAIN;95
A941BEA4;3;;;;;;;;;;;;;55.0;exact;;;IRR;Troilus;MAIN;95
A941BEA4;4;;;;;;;;;;;;;30.0;exact;225.0;from_cardinal;IRR;Troilus;MAIN;95
A941BEA4;5;;;65.0;exact;315.0;from_dip_cardinal;;;;;;;60.0;exact;322.0;exact;IRR;Troilus;MAIN;88|96
A941BEA4;6;;;55.0;exact;270.0;from_dip_cardinal;;;;;;;60.0;exact;322.0;exact;IRR;Troilus;MAIN;88|97
A9B1916A;1;310.0;exact;;;;;10000.0;exact;30.0;exact;;;;;;;TAB;Frasergold;MAIN;37|52
A9B1916A;2;;;;;;;;;0.3;bounded;;;;;;;N/A;Frasergold;MAIN;29
A9B1916A;3;;;;;;;;;32.5;range_mean;;;;;;;N/A;Frasergold;MAIN;29
A9A023C3;1;;;32.5;range_mean;90.0;from_dip_cardinal;2200.0;exact;;;200.0;bounded;;;;;MNT;Romero;MAIN;44|51
A9CE3849;1;;;65.0;range_mean;0.0;from_dip_cardinal;1950.0;bounded;800.0;bounded;1200.0;bounded;;;;;TAB;Curraghinalt;MAIN;5|48
A9CE3849;2;;;;;;;;;3.0;bounded;;;;;;;TAB;Curraghinalt;MAIN;5|45
A9BEB7BA;1;;;;;;;1000.0;bounded;85.0;range_mean;2650.0;bounded;;;;;TAB;Horne 5 deposit;MAIN;58
A9BEB7BA;2;;;;;;;;;70.0;range_mean;;;;;;;N/A;Horne 5 deposit;MAIN;61
A9BEB7BA;3;;;;;;;500.0;exact;45.0;range_mean;;;;;;;TUB;Horne 5 deposit;MAIN;61
A9BEB7BA;4;;;;;;;750.0;bounded;100.0;bounded;;;;;;;N/A;Horne 5 deposit;MAIN;61
A9BEB7BA;5;;;;;;;60.0;exact;15.0;range_mean;;;;;;;LEN;Horne 5 deposit;MAIN;61
A9BEB7BA;6;;;;;;;;;19.0;range_mean;;;;;;;LEN;Horne 5 deposit;MAIN;61
A9BEB7BA;7;;;;;;;;;8.5;range_mean;;;;;;;LEN;Horne 5 deposit;MAIN;61
A9BEB7BA;8;;;;;;;275.0;exact;15.5;range_mean;;;;;;;LEN;Horne 5 deposit;MAIN;61
A9BEB7BA;9;;;;;;;750.0;exact;65.0;range_mean;1800.0;exact;;;;;N/A;Horne 5 deposit;MAIN;65
A9D1C791;1;;;;;;;670.0;exact;;;900.0;exact;;;;;TAB;San Albino Deposit;MAIN;41
A9D1C791;2;;;17.0;exact;315.0;from_dip_cardinal;700.0;bounded;3.8;range_mean;;;;;;;TAB;San Albino Deposit;MAIN;41
A9D1C791;3;;;15.0;exact;315.0;from_dip_cardinal;800.0;bounded;1.5;exact;;;;;;;TAB;San Albino Deposit;MAIN;41
A9D1C791;4;;;19.0;exact;315.0;from_dip_cardinal;600.0;bounded;;;;;;;;;TAB;San Albino Deposit;MAIN;41
A9D2CE67;1;;;25.0;exact;45.0;from_dip_cardinal;;;15.0;bounded|from_metric_paren;;;;;;;TAB;Mineral Ridge;MAIN;73|74|75
A9D2CE67;2;;;;;;;;;9.0;from_metric_paren;;;;;;;N/A;Mineral Ridge;MAIN;74|75
A9D2CE67;3;;;41.5;range_mean;;;;;;;;;;;;;IRR;Mineral Ridge;MAIN;74|76
A9D2CE67;4;;;;;;;;;4.6;bounded|from_metric_paren;;;;;;;N/A;Mineral Ridge;MAIN;75
A9DBE8E5;1;;;;;;;;;67.5;range_mean;700.0;bounded;;;;;BXS;Ana Paula;MAIN;85
A9DBE8E5;2;;;;;;;;;140.0;range_mean;;;;;;;IRR;Ana Paula;MAIN;85
A9DBE8E5;3;;redundant_with_ddr;75.0;exact;270.0;from_dip_cardinal;;;;;;;;;;;TAB;Ana Paula;MAIN;88
A9DBE8E5;4;80.0;exact;85.0;exact;;;;;;;;;;;;;TAB;Ana Paula;MAIN;88
AA07544A;1;;;15.0;range_mean;225.0;from_dip_cardinal;2000.0;bounded;1.2;range_mean;;;;;;;MNT;Sta Elvira;MAIN;15|20|26
AA07544A;2;;;;;;;;;6.0;range_mean;;;;;;;MNT;Sta Elvira;MAIN;26
A9DD6B60;1;;;;;;;;;;;150.0;range_mean;;;;;SWK;Cerros Taguas;MAIN;71
A9E641B1;1;;;25.0;exact;135.0;from_dip_cardinal;1100.0;from_2d_footprint;1000.0;from_2d_footprint;240.0;exact;;;;;TAB;Lemhi Gold Deposit;MAIN;113|119
A9E641B1;2;;;;;;;395.0;exact;75.0;exact;30.0;bounded;;;;;N/A;Lemhi Gold Deposit;MAIN;119
A9E641B1;3;;;;;;;;;200.0;bounded;;;;;;;N/A;Lemhi Gold Deposit;MAIN;119
A9E641B1;4;;;;;;;;;;;;;;;;;IRR;Lemhi Gold Deposit;MAIN;119
AA7DCD69;1;70.0;exact;;;;;1100.0;bounded;150.0;exact;;;;;;;SWK;Gramalote Central;MAIN;37
AA7DCD69;2;45.0;exact;;;;;;;;;;;;;;;TAB;Gramalote Central;MAIN;37
AA8AC2F2;1;;;;;;;4200.0;bounded;;;;;;;;;TAB;Doña Amelia zone;MAIN;44
AA8AC2F2;2;;;40.0;range_mean;180.0;from_dip_cardinal;;;;;740.0;exact;;;;;TAB;Doña Amelia zone;MAIN;44|47
AA8AC2F2;3;;;;;;;;;;;470.0;exact;;;;;TAB;Doña Amelia zone;MAIN;47
AA8AC2F2;4;;;;;;;;;2.0;range_mean;;;;;;;TAB;Doña Amelia zone;MAIN;44
AA8AC2F2;5;;;;;;;;;15.9;bounded;;;;;;;TAB;Doña Amelia zone;MAIN;40|44
AB272A5B;1;;redundant_with_ddr;67.5;range_mean;315.0;from_dip_cardinal;969.3;exact;1.4;range_mean;335.3;exact;;;;;TAB;Frontenac-Bald Eagle Vein;MAIN;91
AB272A5B;2;;redundant_with_ddr;67.5;range_mean;315.0;from_dip_cardinal;243.8;exact;3.4;exact;152.4;exact;;;;;TAB;Frontenac-Bald Eagle Vein;MAIN;96|97
AB272A5B;3;;redundant_with_ddr;70.0;exact;315.0;from_dip_cardinal;213.4;exact;;;152.4;exact;;;;;TAB;Frontenac-Bald Eagle Vein;MAIN;98
AB272A5B;4;;;;;;;1981.2;exact;1.2;exact;426.7;exact;;;;;TAB;Frontenac-Bald Eagle Vein;MAIN;98
AA95963E;1;;;;;;;;;0.4;from_metric_paren;;;;;;;TAB;Ireland mine;MAIN;36
AA95963E;2;;;;;;;;;;;;;;;;;MNT;Ireland mine;MAIN;36
AA95963E;3;;;;;;;304.0;from_metric_paren;228.0;from_metric_paren;;;;;;;IRR;Ireland mine;MAIN;36
AB377A0D;1;;redundant_with_ddr;50.0;exact;270.0;from_dip_cardinal;1000.0;bounded;35.0;exact;300.0;exact;;;;;TAB;Shasta;MAIN;65
AB377A0D;2;;redundant_with_ddr;80.0;exact;90.0;from_dip_cardinal;1000.0;bounded;25.0;exact;300.0;exact;;;;;TAB;Shasta;MAIN;65
AB377A0D;3;;;;;;;;;30.0;bounded;;;;;;;TAB;Shasta;MAIN;66
AB377A0D;4;;;;;;;;;38.0;range_mean;;;;;;;TAB;Shasta;MAIN;66
AB377A0D;5;;;;;;;;;15.0;bounded;;;;;;;IRR;Shasta;MAIN;66
AB377A0D;6;;;;;;;750.0;range_mean;75.0;exact;62.5;range_mean;;;;;N/A;Shasta;MAIN;69
AB377A0D;7;;;;;;;375.0;range_mean;125.0;range_mean;125.0;range_mean;;;;;N/A;Shasta;MAIN;69
AB377A0D;8;;;;;;;525.0;range_mean;35.0;range_mean;125.0;bounded;;;;;N/A;Shasta;MAIN;69
AB690899;1;;;;;;;1500.0;exact;100.0;bounded;;;;;;;TAB;Chico;MAIN;19
AB690899;2;;;;;;;600.0;bounded;;;;;;;;;TAB;Chico;MAIN;19
AB690899;3;;;80.0;exact;90.0;from_dip_cardinal;;;10.0;exact;;;;;;;TAB;Chico;MAIN;19|20
AB690899;4;;;75.0;exact;270.0;from_dip_cardinal;;;;;;;;;;;TAB;Chico;MAIN;20
AB690899;5;;;;;;;;;;;125.0;bounded;;;;;N/A;Chico;MAIN;20|30
AB98A6A3;1;320.0;exact;;;;;1500.0;exact;11.0;range_mean;;;;;;;TAB;A Zone;MAIN;63
AB98A6A3;2;320.0;exact;;;;;1200.0;bounded;20.0;bounded;500.0;exact;;;;;TAB;Western Flanks;MAIN;64
AB98A6A3;3;;;;;;;;;50.0;bounded;;;;;;;N/A;Western Flanks;MAIN;64
AB98A6A3;4;;;;;;;60.0;range_mean;3.0;range_mean;;;;;;;IRR;Beta Block;MAIN;66
AB98A6A3;5;;;;;;;;;;;;;;;315.0;from_cardinal;N/A;Western Flanks;MAIN;69
ABAB5E2D;1;;;;;;;600.0;from_2d_footprint;300.0;from_2d_footprint;;;;;;;N/A;Valeriano;MAIN;50
ABAB5E2D;2;;;;;;;30.0;approx_magnitude;2.0;approx_magnitude;;;;;;;TAB;Valeriano;MAIN;50
ABAB5E2D;3;;;;;;;500.0;from_2d_footprint;500.0;from_2d_footprint;250.0;range_mean;;;;;IRR;Valeriano;MAIN;51
ABAB5E2D;4;;;;;;;2000.0;from_2d_footprint;800.0;from_2d_footprint;500.0;exact;;;;;SWK;Valeriano;MAIN;51
ABAB5E2D;5;;;;;;;1000.0;from_2d_footprint;500.0;from_2d_footprint;100.0;exact;;;;;SWK;Valeriano;MAIN;51|52
ABAB5E2D;6;;;;;;;1000.0;from_2d_footprint;500.0;from_2d_footprint;250.0;bounded;;;;;SWK;Valeriano;MAIN;52
ABAB5E2D;7;;;;;;;1600.0;from_2d_footprint;800.0;from_2d_footprint;300.0;range_mean;;;;;SWK;Valeriano;MAIN;52
ABCDE1A4;1;;;;;;;1500.0;bounded;10.0;exact;;;;;;;TAB;Buckreef;MAIN;48|58
ABCDE1A4;2;;;;;;;600.0;exact;;;700.0;bounded;;;225.0;from_cardinal;TAB;Buckreef;MAIN;52|53
ABCDE1A4;3;;;;;;;250.0;exact;;;400.0;bounded;;;;;TAB;Buckreef;MAIN;53
ABCDE1A4;4;;;;;;;250.0;exact;;;150.0;bounded;;;;;TUB;Buckreef;MAIN;53
ABFFEA25;1;;;75.0;range_mean;270.0;from_dip_cardinal;107.0;from_2d_footprint;92.0;from_2d_footprint;122.0;exact;;;;;SWK;Dave's Pond;MAIN;51|54
AC340459;1;;;60.0;exact;;;1000.0;bounded;;;;;;;;;LEN;Tulkubash;MAIN;56|60|63
AC340459;2;;;;;;;;;1.0;exact;;;;;;;N/A;Tulkubash;MAIN;57
ACF1EA68;1;;;;;;;;;2.0;exact;;;;;;;TAB;Milestone and S-1;MAIN;37
ACF1EA68;2;;;;;;;;;10.0;exact;;;;;;;SWK;Milestone and S-1;MAIN;37
ACF1EA68;3;90.0;range_mean;90.0;exact;;;;;;;;;;;;;N/A;Milestone and S-1;MAIN;34
ACF1EA68;4;;;;;;;400.0;bounded;;;;;;;;;N/A;Milestone and S-1;MAIN;32
AC7C03DB;1;;;80.0;exact;;;;;9.0;approx_magnitude;;;;;;;TAB;Amizmiz;MAIN;33
AC7C03DB;2;;;;;;;360.0;exact;0.7;exact;;;;;;;TAB;Amizmiz;MAIN;47
AC703F00;1;;;75.0;range_mean;180.0;from_dip_cardinal;50.0;exact;30.0;range_mean;;;;;;;LEN;Casa Sud;MAIN;45|46
AD10F204;1;;;;;;;;;100.0;bounded;500.0;bounded;;;;;TAB;Hope Brook;MAIN;50
AD10F204;2;;;;;;;;;;;;;50.0;exact;90.0;from_cardinal;N/A;Hope Brook;MAIN;52
AE4892CE;1;;redundant_with_ddr;80.0;exact;180.0;from_dip_cardinal;1000.0;exact;3.0;exact;330.0;exact;;;;;TAB;Gooseberry vein;MAIN;31
AD179E0B;1;;;;;;;790.0;bounded|range_mean;6.2;range_mean;;;;;;;TAB;La Silla Vein System;MAIN;31
AD179E0B;2;;;;;;;;;50.0;bounded;;;;;;;SWK;La Silla Vein System;MAIN;31
AD179E0B;3;;;;;;;4000.0;bounded;31.5;bounded|range_mean;;;;;;;TAB;La Silla Vein System;MAIN;33
AD179E0B;4;;;60.0;range_mean;315.0;from_dip_cardinal;450.0;exact;21.5;bounded|range_mean;;;;;;;TAB;La Silla Vein System;MAIN;33|34
AD179E0B;5;;redundant_with_ddr;37.0;exact;0.0;from_dip_cardinal;400.0;exact;13.0;range_mean;;;;;;;TAB;La Silla Vein System;MAIN;41
AD179E0B;6;;;70.0;exact;;;;;;;;;;;;;TAB;La Silla Vein System;MAIN;33
AD179E0B;7;;;25.0;exact;;;;;;;;;;;;;TAB;La Silla Vein System;MAIN;33
AD179E0B;8;;;;;;;;;1.2;range_mean;;;;;;;TAB;La Silla Vein System;MAIN;38
AD883391;1;;;;;;;1000.0;exact;;;;;;;;;N/A;Vetas Gold Project;MAIN;32
AD883391;2;;;;;;;800.0;exact;;;;;;;;;N/A;Vetas Gold Project;MAIN;32
AD883391;3;;;;;;;600.0;exact;200.0;exact;425.0;bounded;;;;;SWK;Vetas Gold Project;MAIN;38
AD883391;4;;;;;;;;;16.2;range_mean;;;;;;;TAB;Vetas Gold Project;MAIN;36
AD883391;5;;;;;;;;;3.0;range_mean;;;;;;;TAB;Vetas Gold Project;MAIN;38
AD883391;6;;;;;;;;;30.0;bounded|approx_magnitude|bounded;;;;;;;TAB;Vetas Gold Project;MAIN;39
AE74170F;1;;;45.0;range_mean;90.0;from_dip_cardinal;700.0;bounded;300.0;bounded;;;;;;;TAB;Santa Barbara;MAIN;63
AE8AC701;1;;;70.0;exact;225.0;from_dip_cardinal;1400.0;bounded;6.5;bounded|range_mean;200.0;exact;;;;;TAB;Mewet Vein;MAIN;40
AE8AC701;2;;;;;;;400.0;exact;;;200.0;exact;;;;;IRR;Mewet Vein;MAIN;40
AE8AC701;3;;;70.0;exact;315.0;from_dip_cardinal;250.0;exact;4.0;bounded|range_mean;50.0;exact;;;;;TAB;Lipan Vein;MAIN;45
AE8AC701;4;;;;;;;100.0;exact;;;50.0;exact;;;;;IRR;Lipan Vein;MAIN;45
AE8AC701;5;;;80.0;exact;270.0;from_dip_cardinal;1200.0;exact;4.0;bounded|range_mean;75.0;exact;;;;;TAB;Sembawang Vein;MAIN;47
AE8AC701;6;;;;;;;200.0;exact;;;75.0;exact;;;;;IRR;Sembawang Vein;MAIN;47
AE8AC701;7;;;80.0;exact;270.0;from_dip_cardinal;1200.0;exact;3.0;exact;;;;;;;TAB;Nyabi Vein;MAIN;51
AE8AC701;8;;;;;;;625.0;bounded|range_mean;2.0;exact;;;;;;;TAB;Mewet;MAIN;32
AE8AC701;9;;redundant_with_ddr;87.0;exact;225.0;from_dip_cardinal;;;;;;;;;;;TAB;Mewet;MAIN;33
AF27B040;1;;;;;;;;;;;;;22.5;range_mean;270.0;from_cardinal;N/A;Greenstone Mine;MAIN;88|94
AF27B040;2;;;;;;;;;;;;;27.5;range_mean;270.0;from_cardinal;N/A;Greenstone Mine;MAIN;94
